step,ort_ref_loss,gvsoc_loss,abs_diff
1685,0.030869,0.030869,0.0
1686,0.022238,0.022238,0.0
1687,0.121387,0.121387,0.0
1688,0.00757,0.00757,0.0
1689,0.258557,0.258556,1e-06
1690,0.129753,0.129753,0.0
1691,0.020511,0.020511,0.0
1692,0.013019,0.013019,0.0
1693,0.125909,0.125909,0.0
1694,0.017468,0.017468,0.0
1695,0.012576,0.012577,1e-06
1696,0.780917,0.780917,0.0
1697,0.217723,0.217723,0.0
1698,0.385969,0.385969,0.0
1699,0.0398,0.0398,0.0
1700,0.014932,0.014933,1e-06
1701,0.26459,0.26459,0.0
1702,0.033533,0.033533,0.0
1703,0.001121,0.001121,0.0
1704,0.29587,0.295871,1e-06
1705,0.430118,0.430118,0.0
1706,0.001636,0.001636,0.0
1707,0.351469,0.35147,1e-06
1708,0.378493,0.378493,0.0
1709,0.016098,0.016098,0.0
1710,0.070826,0.070826,0.0
1711,0.01811,0.01811,0.0
1712,0.398982,0.398982,0.0
1713,0.01954,0.01954,0.0
1714,0.015346,0.015347,1e-06
1715,0.534705,0.534704,1e-06
1716,0.206183,0.206183,0.0
1717,0.019173,0.019174,1e-06
1718,0.472131,0.47213,1e-06
1719,0.251334,0.251334,0.0
1720,1.790623,1.790624,1e-06
1721,0.059766,0.059766,0.0
1722,0.186232,0.186232,0.0
1723,0.362472,0.362472,0.0
1724,0.132975,0.132975,0.0
1725,0.001387,0.001387,0.0
1726,0.020867,0.020867,0.0
1727,0.082136,0.082136,0.0
1728,1.242152,1.242151,1e-06
1729,0.036675,0.036674,1e-06
1730,0.018075,0.018075,0.0
1731,0.06707,0.06707,0.0
1732,0.36027,0.36027,0.0
1733,0.065894,0.065894,0.0
1734,0.008265,0.008265,0.0
1735,0.078758,0.078758,0.0
1736,0.028095,0.028095,0.0
1737,0.004251,0.004251,0.0
1738,0.001087,0.001087,0.0
1739,0.029972,0.029973,1e-06
1740,0.02197,0.02197,0.0
1741,0.119522,0.119523,1e-06
1742,0.007815,0.007815,0.0
1743,0.25318,0.253179,1e-06
1744,0.127664,0.127664,0.0
1745,0.020464,0.020464,0.0
1746,0.01288,0.01288,0.0
1747,0.124249,0.124249,0.0
1748,0.017419,0.017419,0.0
1749,0.012451,0.012451,0.0
1750,0.77465,0.77465,0.0
1751,0.215613,0.215613,0.0
1752,0.37785,0.37785,0.0
1753,0.042038,0.042038,0.0
1754,0.014683,0.014683,0.0
1755,0.262014,0.262015,1e-06
1756,0.031509,0.031509,0.0
1757,0.001109,0.001109,0.0
1758,0.293675,0.293675,0.0
1759,0.429363,0.429363,0.0
1760,0.001567,0.001567,0.0
1761,0.359427,0.359427,0.0
1762,0.374416,0.374416,0.0
1763,0.01743,0.01743,0.0
1764,0.066786,0.066786,0.0
1765,0.018561,0.01856,1e-06
1766,0.393951,0.393951,0.0
1767,0.019543,0.019543,0.0
1768,0.015105,0.015105,0.0
1769,0.532983,0.532982,1e-06
1770,0.198857,0.198857,0.0
1771,0.019227,0.019228,1e-06
1772,0.482741,0.482741,0.0
1773,0.251602,0.251602,0.0
1774,1.687307,1.687307,0.0
1775,0.058797,0.058797,0.0
1776,0.195363,0.195363,0.0
1777,0.313493,0.313493,0.0
1778,0.125735,0.125735,0.0
1779,0.001353,0.001353,0.0
1780,0.020577,0.020577,0.0
1781,0.0822,0.0822,0.0
1782,1.213515,1.213514,1e-06
1783,0.035355,0.035356,1e-06
1784,0.017988,0.017988,0.0
1785,0.057525,0.057525,0.0
1786,0.35914,0.359139,1e-06
1787,0.065558,0.065557,1e-06
1788,0.008168,0.008168,0.0
1789,0.082841,0.082841,0.0
1790,0.027667,0.027668,1e-06
1791,0.004233,0.004233,0.0
1792,0.001051,0.001051,0.0
1793,0.029286,0.029286,0.0
1794,0.021451,0.021451,0.0
1795,0.117853,0.117853,0.0
1796,0.007287,0.007287,0.0
1797,0.250707,0.250707,0.0
1798,0.125959,0.125959,0.0
1799,0.020393,0.020392,1e-06
1800,0.012725,0.012725,0.0
1801,0.122915,0.122915,0.0
1802,0.017363,0.017363,0.0
1803,0.012228,0.012228,0.0
1804,0.765591,0.765591,0.0
1805,0.21118,0.21118,0.0
1806,0.369559,0.369559,0.0
1807,0.037757,0.037757,0.0
1808,0.014422,0.014422,0.0
1809,0.258602,0.258601,1e-06
1810,0.03265,0.03265,0.0
1811,0.001096,0.001096,0.0
1812,0.286107,0.286107,0.0
1813,0.424267,0.424267,0.0
1814,0.001539,0.001539,0.0
1815,0.345934,0.345934,0.0
1816,0.368793,0.368793,0.0
1817,0.015906,0.015906,0.0
1818,0.068982,0.068983,1e-06
1819,0.017995,0.017995,0.0
1820,0.388058,0.388058,0.0
1821,0.019421,0.019421,0.0
1822,0.014878,0.014878,0.0
1823,0.533708,0.533707,1e-06
1824,0.202784,0.202785,1e-06
1825,0.019055,0.019055,0.0
1826,0.46968,0.46968,0.0
1827,0.248286,0.248286,0.0
1828,1.774205,1.774205,0.0
1829,0.05775,0.05775,0.0
1830,0.183808,0.183808,0.0
1831,0.359785,0.359785,0.0
1832,0.127383,0.127383,0.0
1833,0.001319,0.001319,0.0
1834,0.020345,0.020345,0.0
1835,0.080878,0.080878,0.0
1836,1.22243,1.22243,0.0
1837,0.035544,0.035544,0.0
1838,0.01795,0.01795,0.0
1839,0.065528,0.065527,1e-06
1840,0.357333,0.357333,0.0
1841,0.065446,0.065446,0.0
1842,0.00799,0.00799,0.0
1843,0.077074,0.077074,0.0
1844,0.027226,0.027226,0.0
1845,0.004248,0.004248,0.0
1846,0.001014,0.001014,0.0
1847,0.028472,0.028471,1e-06
1848,0.021199,0.021199,0.0
1849,0.116162,0.116162,0.0
1850,0.007521,0.007521,0.0
1851,0.24558,0.245579,1e-06
1852,0.124002,0.124002,0.0
1853,0.020339,0.020339,0.0
1854,0.012588,0.012588,0.0
1855,0.121312,0.121312,0.0
1856,0.017309,0.017309,0.0
1857,0.012108,0.012107,1e-06
1858,0.759747,0.759747,0.0
1859,0.209196,0.209196,0.0
1860,0.361913,0.361913,0.0
1861,0.039866,0.039866,0.0
1862,0.014196,0.014195,1e-06
1863,0.25614,0.25614,0.0
1864,0.030721,0.03072,1e-06
1865,0.001086,0.001086,0.0
1866,0.284058,0.284058,0.0
1867,0.423567,0.423567,0.0
1868,0.001475,0.001475,0.0
1869,0.353997,0.353997,0.0
1870,0.364933,0.364933,0.0
1871,0.017212,0.017212,0.0
1872,0.065146,0.065146,0.0
1873,0.018433,0.018434,1e-06
1874,0.383336,0.383336,0.0
1875,0.019418,0.019419,1e-06
1876,0.014646,0.014646,0.0
1877,0.53186,0.531859,1e-06
1878,0.195626,0.195626,0.0
1879,0.019108,0.019107,1e-06
1880,0.480132,0.480132,0.0
1881,0.248526,0.248526,0.0
1882,1.6716,1.6716,0.0
1883,0.056862,0.056862,0.0
1884,0.19289,0.19289,0.0
1885,0.311156,0.311156,0.0
1886,0.120628,0.120627,1e-06
1887,0.001289,0.001288,1e-06
1888,0.02007,0.020071,1e-06
1889,0.080948,0.080947,1e-06
1890,1.194524,1.194523,1e-06
1891,0.034288,0.034288,0.0
1892,0.01786,0.01786,0.0
1893,0.056257,0.056257,0.0
1894,0.356264,0.356264,0.0
1895,0.065095,0.065095,0.0
1896,0.007898,0.007898,0.0
1897,0.081052,0.081052,0.0
1898,0.02684,0.02684,0.0
1899,0.00423,0.00423,0.0
1900,0.000982,0.000982,0.0
1901,0.027847,0.027847,0.0
1902,0.020703,0.020703,0.0
1903,0.114651,0.114651,0.0
1904,0.00703,0.00703,0.0
1905,0.243194,0.243194,0.0
1906,0.122398,0.122399,1e-06
1907,0.020263,0.020264,1e-06
1908,0.012435,0.012435,0.0
1909,0.120022,0.120022,0.0
1910,0.01725,0.01725,0.0
1911,0.011894,0.011894,0.0
1912,0.751203,0.751203,0.0
1913,0.204941,0.204941,0.0
1914,0.354571,0.354571,0.0
1915,0.035867,0.035867,0.0
1916,0.013956,0.013956,0.0
1917,0.252816,0.252816,0.0
1918,0.031808,0.031808,0.0
1919,0.001074,0.001074,0.0
1920,0.276878,0.276879,1e-06
1921,0.418577,0.418577,0.0
1922,0.001451,0.001451,0.0
1923,0.340844,0.340844,0.0
1924,0.359589,0.359589,0.0
1925,0.015721,0.01572,1e-06
1926,0.067259,0.067259,0.0
1927,0.017874,0.017874,0.0
1928,0.377791,0.377791,0.0
1929,0.019294,0.019293,1e-06
1930,0.014429,0.014429,0.0
1931,0.532463,0.532463,0.0
1932,0.199452,0.199452,0.0
1933,0.01893,0.01893,0.0
1934,0.46721,0.46721,0.0
1935,0.245232,0.245233,1e-06
1936,1.758215,1.758216,1e-06
1937,0.055899,0.055899,0.0
1938,0.1815,0.1815,0.0
1939,0.357032,0.357032,0.0
1940,0.122266,0.122266,0.0
1941,0.001258,0.001258,0.0
1942,0.019851,0.019851,0.0
1943,0.079631,0.07963,1e-06
1944,1.203538,1.203538,0.0
1945,0.034477,0.034477,0.0
1946,0.017817,0.017817,0.0
1947,0.064032,0.064032,0.0
1948,0.354428,0.354428,0.0
1949,0.064966,0.064966,0.0
1950,0.007728,0.007728,0.0
1951,0.075471,0.075471,0.0
1952,0.026438,0.026438,0.0
1953,0.004245,0.004245,0.0
1954,0.000949,0.000949,0.0
1955,0.027105,0.027105,0.0
1956,0.020467,0.020467,0.0
1957,0.113108,0.113108,0.0
1958,0.007255,0.007255,0.0
1959,0.238309,0.238309,0.0
1960,0.120561,0.120562,1e-06
1961,0.020203,0.020203,0.0
1962,0.012299,0.0123,1e-06
1963,0.118477,0.118477,0.0
1964,0.017193,0.017193,0.0
1965,0.011778,0.011778,0.0
1966,0.74573,0.74573,0.0
1967,0.203077,0.203077,0.0
1968,0.347341,0.347341,0.0
1969,0.037857,0.037857,0.0
1970,0.013749,0.013749,0.0
1971,0.250465,0.250465,0.0
1972,0.029967,0.029966,1e-06
1973,0.001066,0.001065,1e-06
1974,0.274966,0.274966,0.0
1975,0.417926,0.417926,0.0
1976,0.001393,0.001392,1e-06
1977,0.348978,0.348978,0.0
1978,0.355928,0.355928,0.0
1979,0.017003,0.017003,0.0
1980,0.063609,0.063609,0.0
1981,0.0183,0.0183,0.0
1982,0.373344,0.373343,1e-06
1983,0.019287,0.019287,0.0
1984,0.014205,0.014205,0.0
1985,0.530507,0.530507,0.0
1986,0.192458,0.192457,1e-06
1987,0.018981,0.018981,0.0
1988,0.477522,0.477521,1e-06
1989,0.245459,0.245459,0.0
1990,1.656288,1.656289,1e-06
1991,0.055081,0.055081,0.0
1992,0.190528,0.190528,0.0
1993,0.308771,0.308771,0.0
1994,0.115942,0.115942,0.0
1995,0.00123,0.00123,0.0
1996,0.019589,0.019589,0.0
1997,0.079707,0.079707,0.0
1998,1.176328,1.176328,0.0
1999,0.033278,0.033278,0.0
2000,0.017726,0.017726,0.0
2001,0.055027,0.055027,0.0
2002,0.353422,0.353422,0.0
2003,0.064602,0.064602,0.0
2004,0.007641,0.007641,0.0
2005,0.079349,0.079349,0.0
2006,0.026088,0.026088,0.0
2007,0.004228,0.004228,0.0
2008,0.00092,0.00092,0.0
2009,0.026535,0.026535,0.0
2010,0.019995,0.019995,0.0
2011,0.111732,0.111732,0.0
2012,0.006796,0.006796,0.0
2013,0.236014,0.236014,0.0
2014,0.11905,0.11905,0.0
2015,0.020125,0.020125,0.0
2016,0.012149,0.012149,0.0
2017,0.117234,0.117234,0.0
2018,0.017132,0.017132,0.0
2019,0.011573,0.011573,0.0
2020,0.737648,0.737648,0.0
2021,0.198996,0.198996,0.0
2022,0.340834,0.340834,0.0
2023,0.034115,0.034115,0.0
2024,0.013529,0.013529,0.0
2025,0.247231,0.247231,0.0
2026,0.031004,0.031004,0.0
2027,0.001055,0.001055,0.0
2028,0.26815,0.26815,0.0
2029,0.413036,0.413036,0.0
2030,0.001372,0.001372,0.0
2031,0.336128,0.336128,0.0
2032,0.350842,0.350842,0.0
2033,0.015541,0.015541,0.0
2034,0.065642,0.065641,1e-06
2035,0.017746,0.017746,0.0
2036,0.368108,0.368108,0.0
2037,0.019159,0.019159,0.0
2038,0.013998,0.013998,0.0
2039,0.531004,0.531004,0.0
2040,0.19619,0.196191,1e-06
2041,0.018799,0.018799,0.0
2042,0.464749,0.464749,0.0
2043,0.2422,0.2422,0.0
2044,1.742583,1.742583,0.0
2045,0.054191,0.054191,0.0
2046,0.179294,0.179294,0.0
2047,0.354233,0.354233,0.0
2048,0.117566,0.117566,0.0
2049,0.001203,0.001203,0.0
2050,0.01938,0.019381,1e-06
2051,0.078398,0.078399,1e-06
2052,1.185418,1.185418,0.0
2053,0.033466,0.033466,0.0
2054,0.01768,0.01768,0.0
2055,0.062582,0.062582,0.0
2056,0.351565,0.351565,0.0
2057,0.064457,0.064457,0.0
2058,0.007478,0.007478,0.0
2059,0.073943,0.073943,0.0
2060,0.02572,0.02572,0.0
2061,0.004244,0.004244,0.0
2062,0.000891,0.000891,0.0
2063,0.025855,0.025855,0.0
2064,0.019773,0.019773,0.0
2065,0.110316,0.110316,0.0
2066,0.007011,0.007011,0.0
2067,0.231364,0.231364,0.0
2068,0.117322,0.117322,0.0
2069,0.020059,0.020059,0.0
2070,0.012016,0.012016,0.0
2071,0.115748,0.115748,0.0
2072,0.017072,0.017072,0.0
2073,0.011462,0.011462,0.0
2074,0.732504,0.732504,0.0
2075,0.197248,0.197248,0.0
2076,0.333971,0.333971,0.0
2077,0.035993,0.035993,0.0
2078,0.013338,0.013338,0.0
2079,0.244986,0.244986,0.0
2080,0.029246,0.029246,0.0
2081,0.001048,0.001048,0.0
2082,0.266363,0.266363,0.0
2083,0.41243,0.412429,1e-06
2084,0.001318,0.001318,0.0
2085,0.344304,0.344304,0.0
2086,0.347367,0.347367,0.0
2087,0.016799,0.016799,0.0
2088,0.062163,0.062162,1e-06
2089,0.018161,0.018161,0.0
2090,0.363908,0.363908,0.0
2091,0.019149,0.019148,1e-06
2092,0.013782,0.013783,1e-06
2093,0.528956,0.528956,0.0
2094,0.189356,0.189357,1e-06
2095,0.018849,0.018849,0.0
2096,0.474933,0.474933,0.0
2097,0.242422,0.242422,0.0
2098,1.641308,1.641308,0.0
2099,0.053432,0.053432,0.0
2100,0.188267,0.188267,0.0
2101,0.306354,0.306354,0.0
2102,0.11163,0.11163,0.0
2103,0.001177,0.001177,0.0
2104,0.01913,0.01913,0.0
2105,0.078482,0.078482,0.0
2106,1.158872,1.158872,0.0
2107,0.032321,0.032321,0.0
2108,0.017588,0.017588,0.0
2109,0.053831,0.053831,0.0
2110,0.350622,0.350622,0.0
2111,0.064084,0.064084,0.0
2112,0.007396,0.007396,0.0
2113,0.077725,0.077725,0.0
2114,0.0254,0.0254,0.0
2115,0.004227,0.004227,0.0
2116,0.000865,0.000865,0.0
2117,0.025333,0.025333,0.0
2118,0.019323,0.019323,0.0
2119,0.109056,0.109056,0.0
2120,0.006581,0.006581,0.0
2121,0.229161,0.22916,1e-06
2122,0.115895,0.115895,0.0
2123,0.019978,0.019979,1e-06
2124,0.011868,0.011868,0.0
2125,0.11455,0.114551,1e-06
2126,0.017009,0.017009,0.0
2127,0.011264,0.011264,0.0
2128,0.724839,0.724839,0.0
2129,0.193332,0.193332,0.0
2130,0.328201,0.328201,0.0
2131,0.032486,0.032486,0.0
2132,0.013134,0.013134,0.0
2133,0.241843,0.241843,0.0
2134,0.030237,0.030237,0.0
2135,0.001038,0.001039,1e-06
2136,0.259886,0.259887,1e-06
2137,0.407635,0.407635,0.0
2138,0.001301,0.001301,0.0
2139,0.331728,0.331728,0.0
2140,0.342519,0.342519,0.0
2141,0.015365,0.015365,0.0
2142,0.064118,0.064118,0.0
2143,0.017615,0.017614,1e-06
2144,0.358952,0.358952,0.0
2145,0.019019,0.019019,0.0
2146,0.013585,0.013585,0.0
2147,0.52936,0.529359,1e-06
2148,0.193003,0.193003,0.0
2149,0.018662,0.018662,0.0
2150,0.462318,0.462318,0.0
2151,0.239205,0.239205,0.0
2152,1.727256,1.727256,0.0
2153,0.052606,0.052606,0.0
2154,0.17718,0.17718,0.0
2155,0.351402,0.351403,1e-06
2156,0.113236,0.113236,0.0
2157,0.001152,0.001152,0.0
2158,0.018932,0.018932,0.0
2159,0.077184,0.077185,1e-06
